file_name,valence_mean,valence_std,arousal_mean,arousal_std,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cqt_mean,chroma_cqt_std,chroma_cqt_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,delta_mfcc_mean,delta_mfcc_std,delta_mfcc_var,rms_mean,rms_std,rms_var,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_var,spectral_contrast_mean,spectral_contrast_std,spectral_contrast_var,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_var,poly_features_mean,poly_features_std,poly_features_var,tonnetz_mean,tonnetz_std,tonnetz_var,zero_crossing_rate_mean,zero_crossing_rate_std,zero_crossing_rate_var,harmonic_mean,harmonic_std,harmonic_var,percussive_mean,percussive_std,percussive_var,frame_mean,frame_std,frame_var
18.mp3,4.8,1.72,3.9,1.37,92.28515625,65136,944,0.318838745355606,0.299999564886093,0.089999735355377,0.480387002229691,0.242599487304687,0.058854512870312,0.262272208929062,0.120609425008297,0.014546632766724,0.148554176092148,0.252282738685608,0.063646577298641,4.43924379348755,8.88274574279785,78.9031753540039,0.003195674158633,0.850013911724091,0.722523629665375,0.042757898368022,0.014788768645396,0.000218707678047,2303.52843082314,561.763389913864,315578.106247516,2544.38584035929,419.720485721416,176165.286134221,22.789132300175,13.8491243744142,191.798245937993,5216.2993206784,1665.95303793182,2775399.52459426,0.959924014502096,1.073794751577,1.15303516851432,0.007089916675191,0.081412075497333,0.006627926036783,0.108270524398482,0.040558721223626,0.001645009867296,1.82842302365316E-06,0.052311211824417,0.002736462745816,-7.7477407103288E-06,0.033257152885199,0.001106038107537,5.82008163265306,3.72339249317458,13.8636516582288
19.mp3,5.9,1.64,4.3,1.9,123.046875,88378,950.301075268817,0.379500597715378,0.280377894639969,0.078611761331558,0.563435077667236,0.215146869421005,0.046288177371025,0.274075120687485,0.090642958879471,0.008216146379709,0.480214893817902,0.785516023635864,0.617035448551178,20.7160720825195,25.8072948455811,666.016479492188,0.012139295227826,3.33281660079956,11.107666015625,0.133273217171943,0.046986896402328,0.002207768433523,2189.28265855623,503.748847461016,253762.901318302,2285.44537603755,277.732965696304,77135.6002344644,22.8590678095268,14.7776900008063,218.38012175993,4603.81435154641,1021.06832411118,1042580.52250322,3.27846401202151,3.57230362290034,12.7613531741869,-0.011731468440328,0.063732036128645,0.004061772429103,0.109579917208419,0.040322294001367,0.001625887393533,2.81529196399788E-07,0.148355036973953,0.022009216248989,-1.22923165690736E-05,0.128225177526474,0.016441695392132,11.280253968254,8.50305291406897,72.3019088594567
20.mp3,5.4,2.5,6.5,2.11,112.34714673913,77946,950.560975609756,0.360462486743927,0.294770449399948,0.086889624595642,0.532412946224213,0.228957951068878,0.052421744912863,0.270663350820541,0.100372657179832,0.010074670426548,0.259203970432281,0.394291460514069,0.155465751886368,9.98176956176758,16.2385635375977,263.690948486328,0.017005309462547,1.97912085056305,3.91691946983337,0.078138802706362,0.036487474075721,0.001331335764426,2700.30030445505,782.587355444594,612442.968901763,2595.40564613969,324.79781744501,105493.622217042,22.8452160952499,14.520019583737,210.830968712105,5805.16084617984,1292.01522919517,1669303.35247224,1.72925575267996,2.03649951923868,4.14733029185938,0.003630208893417,0.064658289936962,0.004180694457572,0.17082703076725,0.092095777509435,0.008481632235067,0.000365444866475,0.083738811314106,0.00701218796894,0.000940891972277,0.080910831689835,0.006546563003212,3.57935600907029,2.00438483063697,4.01755854928759
21.mp3,6.6,0.92,6.3,1.42,135.999177631579,97845,968.762376237624,0.245986729860306,0.289632558822632,0.083887010812759,0.375351816415787,0.259532123804092,0.067356929183006,0.229196190834045,0.175506219267845,0.030802434310317,0.356325328350067,0.648227632045746,0.420199066400528,6.89886856079102,21.2795124053955,452.817657470703,0.003426573472098,1.30457305908203,1.70191073417664,0.120106930302902,0.032059922995265,0.001027838662462,2323.63188915087,387.303330093138,150003.869501234,2339.26607426331,273.0913912669,74578.9079840913,25.1480812435017,14.2826134089365,203.993045789131,4922.653146411,1063.65801452684,1131368.37186718,2.41077689755802,2.61055538178722,6.81499940137822,0.002345933509172,0.135450650911744,0.018346878832415,0.116044323774447,0.028796438712507,0.000829234882523,-3.98344269569861E-07,0.182398989796639,0.033269390463829,-1.2871450962848E-05,0.052642751485109,0.00277125928551,1.98878911564626,1.2685678793094,1.60926446441555
22.mp3,4,1.34,4.8,1.47,99.3840144230769,60776,893.764705882353,0.390804767608643,0.286106467247009,0.081856913864613,0.489221602678299,0.231653109192848,0.053663164377213,0.2677863240242,0.107813827693462,0.011623821221292,0.265544593334198,0.413667410612106,0.171120718121529,9.16780757904053,15.1597080230713,229.816757202148,0.006770539097488,1.30179357528687,1.69466638565063,0.071746062993575,0.028069286833733,0.000787884863354,2323.56923222508,478.688296664974,229142.485364014,2311.51518431761,270.148278598603,72980.0924297885,22.8984578517618,14.3924320969011,207.142101663909,4916.27864818003,1084.05826304489,1175182.31767591,1.81585826884139,2.07974934726692,4.32535734745718,0.011915499421117,0.081811923800796,0.006693190875987,0.125149602133754,0.04241960848464,0.00179942318399,5.09828169015236E-06,0.087253838777542,0.007613232824951,1.96001838048687E-05,0.059271402657032,0.003513099392876,3.13237188208617,1.78917096118819,3.20113272835907
24.mp3,5.3,1.62,3.9,1.76,95.703125,58228,882.242424242424,0.275624722242355,0.299180388450623,0.089508913457394,0.486003011465073,0.252129554748535,0.063569307327271,0.262845635414124,0.119354531168938,0.01424550358206,0.299106895923614,0.52170592546463,0.27217710018158,6.49571084976196,19.2567939758301,370.824127197266,0.00470019550994,1.44368004798889,2.08421206474304,0.095358276104996,0.026486009238495,0.000701508685382,2683.28829115951,646.185778537169,417556.060383688,2563.63901922079,231.330841475005,53513.958217534,22.8401789094692,14.0643636761199,197.806325614161,5760.30915516035,1077.90232201943,1161873.41581487,1.99215560235556,2.13856720299479,4.57346968172495,-0.00155057889601,0.088675955591907,0.007863425100138,0.138688460981729,0.067018479963017,0.004491476656553,-7.62354102334939E-05,0.126895487308502,0.016102464869619,-3.39447906299028E-05,0.061286821961403,0.003756074700505,7.63472108843537,4.07704715741287,16.6223135237684
25.mp3,7.9,0.7,4.7,2.53,112.34714673913,76785,959.8125,0.448324918746948,0.276375502347946,0.076383419334889,0.611144363880158,0.203786998987198,0.041529141366482,0.277869611978531,0.078241981565952,0.006121808197349,0.299592614173889,0.454069375991821,0.206178992986679,14.1569013595581,15.2306528091431,231.972793579102,0.009028085507452,1.26765286922455,1.60694372653961,0.085648032830495,0.018047954183009,0.000325728650192,3008.19706878004,746.750219490314,557635.890308832,2783.29372377307,238.006087710709,56646.8977873578,21.779596957235,13.8463430770604,191.721216607657,6342.57007074675,978.457468418075,957379.017503107,2.01243872256573,2.17086308465093,4.71264653230015,-0.001115306402594,0.057221608786637,0.003274312512131,0.157083571233273,0.087789384083832,0.007706975957819,-6.94680011292803E-06,0.100975558161736,0.010196063667536,1.02292588053388E-05,0.060899809002876,0.003708786563948,13.6498503401361,10.9005267153593,118.821482672261
31.mp3,4.7,1.55,3.8,1.54,80.74951171875,57217,953.616666666667,0.353139996528625,0.29683443903923,0.088110692799091,0.495327293872833,0.244638472795486,0.059847984462977,0.267204284667969,0.109248317778111,0.011935194954276,0.231523677706718,0.475470721721649,0.226072400808334,12.0437498092651,14.4128036499023,207.728912353516,0.004593284800649,2.10698103904724,4.439368724823,0.072242234378327,0.036624071547182,0.001341322616693,2331.15459949544,641.230887559916,411177.051160877,2525.8218065407,302.517897726622,91517.078444935,22.3704388888043,13.7817335020533,189.936178321618,5085.41186850299,1277.04866958846,1630853.30449767,1.55587593430953,1.95274529524535,3.81321418810285,-0.012118255571956,0.083805344300506,0.007023335733326,0.119484584191555,0.061693235523372,0.003806055309342,6.21774233877659E-06,0.081825517117977,0.00669541535899,9.18020214157878E-06,0.081790432333946,0.006689674686641,5.09445804988662,3.01602452641775,9.09640394395339
32.mp3,4.2,1.78,3.3,1.49,69.8374155405405,39294,836.042553191489,0.323225647211075,0.288458704948425,0.083208426833153,0.510640799999237,0.235373079776764,0.055400487035513,0.267560064792633,0.10837410390377,0.011744947172701,0.439992427825928,0.656639456748962,0.431175351142883,6.53540086746216,35.7863006591797,1280.65942382813,0.004338488914073,3.77692174911499,14.2651386260986,0.144957637514843,0.078411889058577,0.006148424345735,3075.12089066108,348.563803452474,121496.725077255,2138.44348769182,180.050717740398,32418.2609588323,23.5846317656354,14.8642630704054,220.946316626216,5301.8693478051,394.563696090933,155680.510272938,3.4853500926949,4.34040883454354,18.8391488509836,0.036138859923963,0.07635208046075,0.005829640190685,0.24231573040036,0.049219320191341,0.002422541480098,8.81898813531734E-06,0.166953518986702,0.027873478829861,4.71111525257584E-05,0.155145794153214,0.024070218205452,18.7116171380833,12.2757709997293,150.694553637796
35.mp3,4.8,2.14,6.5,2.11,161.4990234375,114587,954.891666666667,0.279109269380569,0.30284783244133,0.091716811060906,0.449676632881165,0.250176727771759,0.062588393688202,0.267649203538895,0.108153767883778,0.011697237379849,0.406644761562347,0.844366371631622,0.712954521179199,8.54275512695313,28.3949184417725,806.271362304688,0.004917324986309,2.88374710083008,8.31599712371826,0.134178287325943,0.066099860901649,0.004369191611217,2208.39021318368,581.689395939681,338362.553348671,2328.8836085266,371.243579792715,137821.79553731,23.0539947360274,13.7834281558019,189.982891726151,4597.57159866749,1635.53660296335,2674979.9796329,2.72806443395289,3.25527768949926,10.5968328357516,-0.004930558246234,0.086405264359336,0.007465869709007,0.113336536605764,0.053682438021032,0.002881804151882,0.00076255958993,0.154502525925636,0.023871032521129,0.000991432345472,0.132392764091492,0.017527842894197,2.83747845804989,1.58939868714296,2.52618818669176
37.mp3,6.6,2.11,5.3,2,135.999177631579,100465,966.009615384615,0.369669228792191,0.296380370855331,0.087841331958771,0.525240421295166,0.230401888489723,0.053085029125214,0.275181084871292,0.087227866053581,0.007608701009303,0.313926964998245,0.493825078010559,0.243863195180893,11.6748781204224,16.7216205596924,279.612579345703,0.007563394494355,1.43561565876007,2.06099224090576,0.089039862631652,0.026536880534918,0.000704206028525,2804.72176463754,440.208592595651,193783.604995044,2661.26667758381,208.654752079068,43536.8055651773,22.1027312254166,14.5940055636268,212.984998391171,6032.41264743982,733.187360331573,537563.70534998,2.11600635768115,2.31567269619823,5.36234003591799,-0.002606506950979,0.072885480264154,0.005312293233336,0.127080098239573,0.04862977421502,0.002364854940204,-1.80060305865481E-05,0.11223079264164,0.012595750391483,2.48873784585157E-05,0.063624039292336,0.004048018716276,9.26476190476191,6.22220701584121,38.7158601479836
39.mp3,7.3,1.85,5.4,2.37,123.046875,85417,949.077777777778,0.365382134914398,0.298164427280426,0.088902033865452,0.567858457565308,0.231613501906395,0.053644813597202,0.275531142950058,0.086115710437298,0.007415915373713,0.382504791021347,0.465831965208054,0.216999411582947,6.82517862319946,27.81618309021,773.740051269531,0.003017470706254,2.420818567276,5.8603630065918,0.116749248887324,0.044928992541072,0.002018614370756,3729.26982537545,485.506054393461,235716.128852707,2645.14990121978,228.298419557058,52120.1683722505,22.6983264380126,15.1222995749841,228.683944435565,6955.34651634071,684.296745204357,468262.035497277,2.7404375851616,3.13587237319463,9.83369554096532,0.006210347358826,0.063093531264058,0.003980793687369,0.281293475376351,0.052636902303846,0.002770643484145,3.05448447761591E-05,0.128572061657906,0.016530776396394,-2.9319746317924E-05,0.10644157230854,0.011329808272421,5.56001814058957,4.02601120673851,16.2087662367841
40.mp3,4.6,1.28,4.8,1.54,123.046875,87359,949.554347826087,0.351402580738068,0.295654028654099,0.087411299347878,0.530343294143677,0.237092182040215,0.056212704628706,0.267031341791153,0.109670430421829,0.012027603574097,0.201009765267372,0.366346299648285,0.134209603071213,7.06558799743652,12.5822734832764,158.313613891602,0.002137726638466,1.08210182189941,1.17094445228577,0.057977107652341,0.029804996216941,0.000888337799492,1904.34961769033,454.731397293824,206780.643684794,2228.52489384683,337.181019590949,113691.039972392,22.3206778802661,13.3981538464821,179.510526494003,4107.27840625804,1208.89706843881,1461432.12207996,1.3282769761982,1.69995155787187,2.88983529911098,0.004255507890129,0.075480377075038,0.00569728732339,0.084608359736876,0.032882574548061,0.001081263708909,0.00015484780306,0.074716180562973,0.005582507234067,0.000359122699592,0.047770518809557,0.002282022498548,3.9195283446712,2.12894949827791,4.53242596621778
41.mp3,4.3,1.62,5.1,1.3,112.34714673913,80254,955.404761904762,0.433305144309998,0.273278713226318,0.074681259691715,0.612815260887146,0.200769379734993,0.040308341383934,0.278883546590805,0.074547350406647,0.005557307973504,0.399595856666565,0.517092645168304,0.267384797334671,9.91496181488037,22.3766117095947,500.712768554688,0.005689832847565,1.30299878120422,1.69780588150024,0.099831172526715,0.023522565824703,0.000553311102977,2388.39894027627,267.014121128693,71296.5408821283,2279.07387818288,153.617224160941,23598.2515589129,22.2304978100768,14.5792251976838,212.553807364778,4929.56780572139,525.945149355146,276618.300130207,2.75532246257703,2.86601772096311,8.21405757687455,-0.012224993150853,0.049092909129454,0.002410113726793,0.13814839324794,0.027198381309321,0.000739751945847,-8.28183328849264E-06,0.120354667305946,0.014485246501863,7.16983140591765E-06,0.065453566610813,0.004284169059247,14.448170242456,14.6427946147477,214.411434129684
42.mp3,6.1,1.58,5.1,1.92,107.666015625,70608,916.987012987013,0.437690407037735,0.268031120300293,0.071840673685074,0.609158992767334,0.206019297242165,0.042443953454495,0.275940269231796,0.084795728325844,0.007190315518528,0.33835244178772,0.485124826431274,0.235346093773842,14.2684412002563,16.7565002441406,280.780303955078,0.011491718702018,1.32366907596588,1.75209975242615,0.088660178839968,0.021830181477186,0.000476556823327,2360.51046429947,319.368054372716,101995.954153814,2384.56385757905,203.918309087299,41582.6767810232,22.1709614894366,14.7993921813829,219.022008938377,5198.94906386779,673.74836226049,453936.855648693,2.32482951654991,2.41427890987676,5.82874265467573,-0.006447265134345,0.05635237257043,0.003175589894317,0.128851186357492,0.033563933694652,0.001126537645059,-8.4679804785992E-06,0.103166662156582,0.010643360204995,-2.78786842500267E-06,0.062844917178154,0.003949483856559,6.42263945578231,4.41532429018434,19.4950885874918
43.mp3,6.7,2.33,3.5,1.5,112.34714673913,62774,848.297297297297,0.411569595336914,0.278137862682343,0.077360674738884,0.50485110282898,0.227774754166603,0.051881339401007,0.270913660526276,0.099695138633251,0.009939120151103,1.07926642894745,1.49170792102814,2.22519254684448,50.9536590576172,48.4993934631348,2352.19116210938,0.030133794993162,3.17050266265869,10.0520868301392,0.297275390797423,0.042438327916024,0.001801011676308,2542.92245315889,320.588600250448,102777.050610541,2409.08713489825,201.491126790491,40598.6741753017,22.2246495297099,14.0258575333167,196.724679544896,5285.03197965612,603.423976371164,364120.495259587,7.70216911633499,7.82784198385945,61.2751101242726,-0.005717279442075,0.069249781783018,0.004795532276996,0.137175602230304,0.031389795829486,0.000985319282217,-5.31565347046126E-05,0.379020601511002,0.143656626343727,-6.25625834800303E-05,0.164574399590492,0.027084730565548,5.73532879818594,5.61922902494331,31.5757348347653
44.mp3,3.9,1.04,4.9,1.58,117.453835227273,82772,951.402298850575,0.330325394868851,0.291623920202255,0.085044518113136,0.513580322265625,0.23603244125843,0.055711310356855,0.267856001853943,0.107640564441681,0.011586491018534,0.23804460465908,0.413340508937836,0.17085038125515,6.9684329032898,14.0281229019165,196.788238525391,0.007359195966274,1.0983669757843,1.20640993118286,0.073163144197923,0.021853826146243,0.00047758971723,2106.04636287176,466.446413656125,217572.256812661,2224.21498455856,318.583797735012,101495.636179263,23.0946629228734,13.7510543677989,189.091496226162,4365.98444741246,1331.769748104,1773610.661965,1.58871846932076,1.71475799738213,2.94039498958598,-0.009185266604098,0.078404363603357,0.006147244232047,0.106959239830072,0.036792378839803,0.001353679140692,8.65822948981077E-06,0.098755694925785,0.009752687066793,2.10998973670939E-06,0.049244649708271,0.002425035461783,6.06505215419501,4.08389826862077,16.6782250684437
45.mp3,5.1,2.43,2.1,1.37,92.28515625,60677,919.348484848485,0.365387320518494,0.289693892002106,0.083922557532787,0.611764371395111,0.207941517233849,0.043239675462246,0.278727769851685,0.075127698481083,0.005644171033055,0.743813097476959,0.945716559886932,0.894379794597626,21.8449172973633,42.0347480773926,1766.92004394531,0.008957703597844,2.60903882980347,6.80708312988281,0.206868269762629,0.024976810719306,0.000623841073708,2499.53290614208,535.323066085712,286570.785083408,2144.89897163143,329.195696151427,108369.806364622,22.8053409091599,15.0558937340352,226.679936130559,4899.36337473462,979.169806898477,958773.510741601,5.3946848811336,5.47827659136151,30.0115144114594,0.001938976145504,0.054276893383395,0.002945981155352,0.140718987229799,0.05302019725746,0.00281114131722,-2.00298127310816E-05,0.264856189489365,0.070148795843124,-2.52695353992749E-05,0.115520656108856,0.013345022685826,4.73687074829932,4.59755102040816,21.1374753852561
46.mp3,5.3,1.95,4,1.73,92.28515625,63912,953.910447761194,0.384007811546326,0.301068872213364,0.090642474591732,0.600671529769897,0.213739603757858,0.045684617012739,0.275539189577103,0.086090035736561,0.00741149391979,0.251432865858078,0.449591726064682,0.202132731676102,6.64063119888306,17.6885280609131,312.884033203125,0.002487157238647,2.15833044052124,4.65839004516602,0.072251928215881,0.036926191489293,0.001363543617904,2232.305332328,595.147982510196,354201.121085957,2250.19637849391,371.676374225954,138143.327157751,21.5930517399282,13.6810086128196,187.169996664044,4589.69358214389,1209.35203142369,1462532.3359086,1.70787958394869,2.0955636872618,4.39138716737025,-0.00305450988687,0.044518757057032,0.001981919729903,0.113885190042482,0.054938842890934,0.003018276458195,-1.34295135012508E-06,0.070664018392563,0.004993403796107,-2.16937714867527E-05,0.084049291908741,0.007064283359796,4.03330612244898,2.21006035314597,4.88436676454769
